dataset,article,strategy,classification,refusal_subtype,char_len
allsides,allsides_race_and_racism_l_3,cot_fewshot,ok,,1199
allsides,allsides_race_and_racism_l_3,cot,ok,,1064
allsides,allsides_race_and_racism_l_3,oracle,ok,,1007
allsides,allsides_race_and_racism_l_3,simple_fewshot_mft,ok,,1102
allsides,allsides_race_and_racism_l_3,simple_fewshot,ok,,952
allsides,allsides_race_and_racism_l_3,simple,ok,,993
allsides,allsides_race_and_racism_l_3,vanilla,ok,,901
allsides,allsides_race_and_racism_l_4,cot_fewshot_mft,ok,,1292
allsides,allsides_race_and_racism_l_4,cot_fewshot,ok,,1120
allsides,allsides_race_and_racism_l_4,cot,ok,,1145
allsides,allsides_race_and_racism_l_4,oracle,ok,,1008
allsides,allsides_race_and_racism_l_4,simple_fewshot_mft,ok,,1031
allsides,allsides_race_and_racism_l_4,simple_fewshot,ok,,1005
allsides,allsides_race_and_racism_l_4,simple,ok,,916
allsides,allsides_race_and_racism_l_4,vanilla,ok,,799
allsides,allsides_race_and_racism_l_5,cot_fewshot_mft,ok,,1177
allsides,allsides_race_and_racism_l_5,cot_fewshot,ok,,1029
allsides,allsides_race_and_racism_l_5,cot,ok,,1064
allsides,allsides_race_and_racism_l_5,oracle,ok,,1041
allsides,allsides_race_and_racism_l_5,simple_fewshot_mft,ok,,1124
allsides,allsides_race_and_racism_l_5,simple_fewshot,ok,,1042
allsides,allsides_race_and_racism_l_5,simple,ok,,1074
allsides,allsides_race_and_racism_l_5,vanilla,ok,,962
allsides,allsides_race_and_racism_r_1,cot_fewshot_mft,ok,,1023
allsides,allsides_race_and_racism_r_1,cot_fewshot,ok,,1155
allsides,allsides_race_and_racism_r_1,cot,ok,,961
allsides,allsides_race_and_racism_r_1,oracle,ok,,1112
allsides,allsides_race_and_racism_r_1,simple_fewshot_mft,ok,,1086
allsides,allsides_race_and_racism_r_1,simple_fewshot,ok,,979
allsides,allsides_race_and_racism_r_1,simple,ok,,906
allsides,allsides_race_and_racism_r_1,vanilla,ok,,944
allsides,allsides_race_and_racism_r_2,cot_fewshot_mft,ok,,1179
allsides,allsides_race_and_racism_r_2,cot_fewshot,ok,,1158
allsides,allsides_race_and_racism_r_2,cot,ok,,1155
allsides,allsides_race_and_racism_r_2,oracle,ok,,1059
allsides,allsides_race_and_racism_r_2,simple_fewshot_mft,ok,,1090
allsides,allsides_race_and_racism_r_2,simple_fewshot,ok,,1079
allsides,allsides_race_and_racism_r_2,simple,ok,,1032
allsides,allsides_race_and_racism_r_2,vanilla,ok,,991
allsides,allsides_race_and_racism_r_3,cot_fewshot_mft,ok,,1199
allsides,allsides_race_and_racism_r_3,cot_fewshot,ok,,1053
allsides,allsides_race_and_racism_r_3,cot,ok,,1110
allsides,allsides_race_and_racism_r_3,oracle,ok,,950
allsides,allsides_race_and_racism_r_3,simple_fewshot_mft,ok,,919
allsides,allsides_race_and_racism_r_3,simple_fewshot,ok,,957
allsides,allsides_race_and_racism_r_3,simple,ok,,1013
allsides,allsides_race_and_racism_r_3,vanilla,ok,,894
allsides,allsides_race_and_racism_r_4,cot_fewshot_mft,ok,,1072
allsides,allsides_race_and_racism_r_4,cot_fewshot,ok,,1036
allsides,allsides_race_and_racism_r_4,cot,ok,,955
allsides,allsides_race_and_racism_r_4,oracle,ok,,1001
allsides,allsides_race_and_racism_r_4,simple_fewshot_mft,ok,,1147
allsides,allsides_race_and_racism_r_4,simple_fewshot,ok,,981
allsides,allsides_race_and_racism_r_4,simple,ok,,934
allsides,allsides_race_and_racism_r_4,vanilla,ok,,922
allsides,allsides_race_and_racism_r_5,cot_fewshot_mft,ok,,1398
allsides,allsides_race_and_racism_r_5,cot_fewshot,ok,,1178
allsides,allsides_race_and_racism_r_5,cot,ok,,995
allsides,allsides_race_and_racism_r_5,oracle,ok,,1006
allsides,allsides_race_and_racism_r_5,simple_fewshot_mft,ok,,1042
allsides,allsides_race_and_racism_r_5,simple_fewshot,ok,,949
allsides,allsides_race_and_racism_r_5,simple,ok,,923
allsides,allsides_race_and_racism_r_5,vanilla,ok,,915
allsides,allsides_us_house_c_1,cot_fewshot_mft,ok,,1439
allsides,allsides_us_house_c_1,cot_fewshot,ok,,979
allsides,allsides_us_house_c_1,cot,ok,,983
allsides,allsides_us_house_c_1,oracle,ok,,1085
allsides,allsides_us_house_c_1,simple_fewshot_mft,ok,,1010
allsides,allsides_us_house_c_1,simple_fewshot,ok,,1050
allsides,allsides_us_house_c_1,simple,ok,,927
allsides,allsides_us_house_c_1,vanilla,ok,,929
allsides,allsides_us_house_c_2,cot_fewshot_mft,ok,,1170
allsides,allsides_us_house_c_2,cot_fewshot,ok,,1059
allsides,allsides_us_house_c_2,cot,ok,,1071
allsides,allsides_us_house_c_2,oracle,ok,,1067
allsides,allsides_us_house_c_2,simple_fewshot_mft,ok,,1102
allsides,allsides_us_house_c_2,simple_fewshot,ok,,1065
allsides,allsides_us_house_c_2,simple,ok,,1103
allsides,allsides_us_house_c_2,vanilla,ok,,977
allsides,allsides_us_house_c_3,cot_fewshot_mft,ok,,1035
allsides,allsides_us_house_c_3,cot_fewshot,ok,,1185
allsides,allsides_us_house_c_3,cot,ok,,967
allsides,allsides_us_house_c_3,oracle,ok,,1050
allsides,allsides_us_house_c_3,simple_fewshot_mft,ok,,950
allsides,allsides_us_house_c_3,simple_fewshot,ok,,1096
allsides,allsides_us_house_c_3,simple,ok,,869
allsides,allsides_us_house_c_3,vanilla,ok,,904
allsides,allsides_us_house_c_4,cot_fewshot_mft,ok,,1143
allsides,allsides_us_house_c_4,cot_fewshot,ok,,862
allsides,allsides_us_house_c_4,cot,ok,,964
allsides,allsides_us_house_c_4,oracle,ok,,970
allsides,allsides_us_house_c_4,simple_fewshot_mft,ok,,955
allsides,allsides_us_house_c_4,simple_fewshot,ok,,1031
allsides,allsides_us_house_c_4,simple,ok,,935
allsides,allsides_us_house_c_4,vanilla,ok,,845
allsides,allsides_us_house_c_5,cot_fewshot_mft,ok,,1089
allsides,allsides_us_house_c_5,cot_fewshot,ok,,1154
allsides,allsides_us_house_c_5,cot,ok,,1049
allsides,allsides_us_house_c_5,oracle,ok,,946
allsides,allsides_us_house_c_5,simple_fewshot_mft,format_miss,,1223
allsides,allsides_us_house_c_5,simple_fewshot,ok,,1024
allsides,allsides_us_house_c_5,simple,ok,,896
allsides,allsides_us_house_c_5,vanilla,ok,,821
allsides,allsides_us_house_l_1,cot_fewshot_mft,ok,,1284
allsides,allsides_us_house_l_1,cot_fewshot,ok,,1099
allsides,allsides_us_house_l_1,cot,ok,,1052
allsides,allsides_us_house_l_1,oracle,ok,,1174
allsides,allsides_us_house_l_1,simple_fewshot_mft,ok,,1011
allsides,allsides_us_house_l_1,simple_fewshot,ok,,1049
allsides,allsides_us_house_l_1,simple,ok,,1091
allsides,allsides_us_house_l_1,vanilla,ok,,988
allsides,allsides_us_house_l_2,cot_fewshot_mft,ok,,1107
allsides,allsides_us_house_l_2,cot_fewshot,ok,,1062
allsides,allsides_us_house_l_2,cot,ok,,1091
allsides,allsides_us_house_l_2,oracle,ok,,1030
allsides,allsides_us_house_l_2,simple_fewshot_mft,ok,,1098
allsides,allsides_us_house_l_2,simple_fewshot,ok,,980
allsides,allsides_us_house_l_2,simple,ok,,857
allsides,allsides_us_house_l_2,vanilla,ok,,930
allsides,allsides_us_house_l_3,cot_fewshot_mft,ok,,1270
allsides,allsides_us_house_l_3,cot_fewshot,ok,,1107
allsides,allsides_us_house_l_3,cot,ok,,1165
allsides,allsides_us_house_l_3,oracle,ok,,1005
allsides,allsides_us_house_l_3,simple_fewshot_mft,ok,,1128
allsides,allsides_us_house_l_3,simple_fewshot,ok,,975
allsides,allsides_us_house_l_3,simple,ok,,1035
allsides,allsides_us_house_l_3,vanilla,ok,,971
allsides,allsides_us_house_l_4,cot_fewshot_mft,ok,,1144
allsides,allsides_us_house_l_4,cot_fewshot,ok,,1077
allsides,allsides_us_house_l_4,cot,ok,,960
allsides,allsides_us_house_l_4,oracle,ok,,1088
allsides,allsides_us_house_l_4,simple_fewshot_mft,ok,,1061
allsides,allsides_us_house_l_4,simple_fewshot,ok,,1092
allsides,allsides_us_house_l_4,simple,ok,,1071
allsides,allsides_us_house_l_4,vanilla,ok,,1025
allsides,allsides_us_house_l_5,cot_fewshot_mft,ok,,1141
allsides,allsides_us_house_l_5,cot_fewshot,ok,,1168
allsides,allsides_us_house_l_5,cot,ok,,1146
allsides,allsides_us_house_l_5,oracle,ok,,1191
allsides,allsides_us_house_l_5,simple_fewshot_mft,ok,,1003
allsides,allsides_us_house_l_5,simple_fewshot,ok,,891
allsides,allsides_us_house_l_5,simple,ok,,1118
allsides,allsides_us_house_l_5,vanilla,ok,,912
allsides,allsides_us_house_r_1,cot_fewshot_mft,ok,,1236
allsides,allsides_us_house_r_1,cot_fewshot,ok,,1066
allsides,allsides_us_house_r_1,cot,ok,,1178
allsides,allsides_us_house_r_1,oracle,ok,,1324
allsides,allsides_us_house_r_1,simple_fewshot_mft,ok,,1015
allsides,allsides_us_house_r_1,simple_fewshot,ok,,1161
allsides,allsides_us_house_r_1,simple,ok,,994
allsides,allsides_us_house_r_1,vanilla,ok,,952
allsides,allsides_us_house_r_2,cot_fewshot_mft,ok,,1147
allsides,allsides_us_house_r_2,cot_fewshot,ok,,1394
allsides,allsides_us_house_r_2,cot,ok,,1150
allsides,allsides_us_house_r_2,oracle,ok,,1070
allsides,allsides_us_house_r_2,simple_fewshot_mft,ok,,1112
allsides,allsides_us_house_r_2,simple_fewshot,ok,,1015
allsides,allsides_us_house_r_2,simple,ok,,1047
allsides,allsides_us_house_r_2,vanilla,ok,,897
allsides,allsides_us_house_r_3,cot_fewshot_mft,ok,,1130
allsides,allsides_us_house_r_3,cot_fewshot,ok,,1177
allsides,allsides_us_house_r_3,cot,ok,,982
allsides,allsides_us_house_r_3,oracle,ok,,903
allsides,allsides_us_house_r_3,simple_fewshot_mft,ok,,962
allsides,allsides_us_house_r_3,simple_fewshot,ok,,880
allsides,allsides_us_house_r_3,simple,ok,,933
allsides,allsides_us_house_r_3,vanilla,ok,,984
allsides,allsides_us_house_r_4,cot_fewshot_mft,ok,,1309
allsides,allsides_us_house_r_4,cot_fewshot,ok,,1205
allsides,allsides_us_house_r_4,cot,ok,,1138
allsides,allsides_us_house_r_4,oracle,ok,,1051
allsides,allsides_us_house_r_4,simple_fewshot_mft,ok,,1100
allsides,allsides_us_house_r_4,simple_fewshot,ok,,1007
allsides,allsides_us_house_r_4,simple,ok,,987
allsides,allsides_us_house_r_4,vanilla,ok,,963
allsides,allsides_us_house_r_5,cot_fewshot_mft,ok,,1085
allsides,allsides_us_house_r_5,cot_fewshot,ok,,1096
allsides,allsides_us_house_r_5,cot,ok,,1061
allsides,allsides_us_house_r_5,oracle,ok,,1006
allsides,allsides_us_house_r_5,simple_fewshot_mft,ok,,1044
allsides,allsides_us_house_r_5,simple_fewshot,ok,,1020
allsides,allsides_us_house_r_5,simple,ok,,1107
allsides,allsides_us_house_r_5,vanilla,ok,,942
allsides,allsides_us_senate_c_1,cot_fewshot_mft,ok,,992
allsides,allsides_us_senate_c_1,cot_fewshot,ok,,1042
allsides,allsides_us_senate_c_1,cot,ok,,921
allsides,allsides_us_senate_c_1,oracle,ok,,992
allsides,allsides_us_senate_c_1,simple_fewshot_mft,ok,,1077
allsides,allsides_us_senate_c_1,simple_fewshot,ok,,987
allsides,allsides_us_senate_c_1,simple,ok,,1073
allsides,allsides_us_senate_c_1,vanilla,ok,,977
allsides,allsides_us_senate_c_2,cot_fewshot_mft,ok,,1121
allsides,allsides_us_senate_c_2,cot_fewshot,ok,,1155
allsides,allsides_us_senate_c_2,cot,ok,,1091
allsides,allsides_us_senate_c_2,oracle,ok,,1011
allsides,allsides_us_senate_c_2,simple_fewshot_mft,ok,,1115
allsides,allsides_us_senate_c_2,simple_fewshot,ok,,987
allsides,allsides_us_senate_c_2,simple,ok,,1030
allsides,allsides_us_senate_c_2,vanilla,ok,,870
allsides,allsides_us_senate_c_3,cot_fewshot_mft,ok,,1164
allsides,allsides_us_senate_c_3,cot_fewshot,ok,,1111
allsides,allsides_us_senate_c_3,cot,ok,,1047
allsides,allsides_us_senate_c_3,oracle,ok,,1034
allsides,allsides_us_senate_c_3,simple_fewshot_mft,ok,,1163
allsides,allsides_us_senate_c_3,simple_fewshot,ok,,989
allsides,allsides_us_senate_c_3,simple,ok,,850
allsides,allsides_us_senate_c_3,vanilla,ok,,869
allsides,allsides_us_senate_c_4,cot_fewshot_mft,ok,,1278
allsides,allsides_us_senate_c_4,cot_fewshot,ok,,1180
allsides,allsides_us_senate_c_4,cot,ok,,1173
allsides,allsides_us_senate_c_4,oracle,ok,,1072
allsides,allsides_us_senate_c_4,simple_fewshot_mft,ok,,1092
allsides,allsides_us_senate_c_4,simple_fewshot,ok,,921
allsides,allsides_us_senate_c_4,simple,ok,,963
allsides,allsides_us_senate_c_4,vanilla,ok,,920
allsides,allsides_us_senate_c_5,cot_fewshot_mft,ok,,1253
allsides,allsides_us_senate_c_5,cot_fewshot,ok,,1064
allsides,allsides_us_senate_c_5,cot,ok,,993
allsides,allsides_us_senate_c_5,oracle,ok,,1082
allsides,allsides_us_senate_c_5,simple_fewshot_mft,ok,,1191
allsides,allsides_us_senate_c_5,simple_fewshot,ok,,956
allsides,allsides_us_senate_c_5,simple,ok,,1117
allsides,allsides_us_senate_c_5,vanilla,ok,,982
allsides,allsides_us_senate_l_1,cot_fewshot_mft,ok,,1232
allsides,allsides_us_senate_l_1,cot_fewshot,ok,,1094
allsides,allsides_us_senate_l_1,cot,ok,,1017
allsides,allsides_us_senate_l_1,oracle,ok,,1146
allsides,allsides_us_senate_l_1,simple_fewshot_mft,ok,,941
allsides,allsides_us_senate_l_1,simple_fewshot,ok,,939
allsides,allsides_us_senate_l_1,simple,ok,,963
allsides,allsides_us_senate_l_1,vanilla,ok,,872
allsides,allsides_us_senate_l_2,cot_fewshot_mft,ok,,1015
allsides,allsides_us_senate_l_2,cot_fewshot,ok,,982
allsides,allsides_us_senate_l_2,cot,ok,,1090
allsides,allsides_us_senate_l_2,oracle,ok,,989
allsides,allsides_us_senate_l_2,simple_fewshot_mft,ok,,956
allsides,allsides_us_senate_l_2,simple_fewshot,ok,,1029
allsides,allsides_us_senate_l_2,simple,ok,,948
allsides,allsides_us_senate_l_2,vanilla,ok,,826
allsides,allsides_us_senate_l_3,cot_fewshot_mft,ok,,1244
allsides,allsides_us_senate_l_3,cot_fewshot,ok,,1163
allsides,allsides_us_senate_l_3,cot,ok,,1013
allsides,allsides_us_senate_l_3,oracle,ok,,1051
allsides,allsides_us_senate_l_3,simple_fewshot_mft,ok,,1109
allsides,allsides_us_senate_l_3,simple_fewshot,ok,,1064
allsides,allsides_us_senate_l_3,simple,ok,,1004
allsides,allsides_us_senate_l_3,vanilla,ok,,923
allsides,allsides_us_senate_l_4,cot_fewshot_mft,ok,,1034
allsides,allsides_us_senate_l_4,cot_fewshot,ok,,1016
allsides,allsides_us_senate_l_4,cot,ok,,1148
allsides,allsides_us_senate_l_4,oracle,ok,,1052
allsides,allsides_us_senate_l_4,simple_fewshot_mft,ok,,1140
allsides,allsides_us_senate_l_4,simple_fewshot,format_miss,,884
allsides,allsides_us_senate_l_4,simple,ok,,954
allsides,allsides_us_senate_l_4,vanilla,ok,,822
allsides,allsides_us_senate_l_5,cot_fewshot_mft,ok,,1202
allsides,allsides_us_senate_l_5,cot_fewshot,ok,,980
allsides,allsides_us_senate_l_5,cot,ok,,980
allsides,allsides_us_senate_l_5,oracle,ok,,950
allsides,allsides_us_senate_l_5,simple_fewshot_mft,ok,,1066
allsides,allsides_us_senate_l_5,simple_fewshot,ok,,1002
allsides,allsides_us_senate_l_5,simple,ok,,930
allsides,allsides_us_senate_l_5,vanilla,ok,,953
allsides,allsides_us_senate_r_1,cot_fewshot_mft,ok,,1637
allsides,allsides_us_senate_r_1,cot_fewshot,ok,,1056
allsides,allsides_us_senate_r_1,cot,ok,,1060
allsides,allsides_us_senate_r_1,oracle,ok,,1002
allsides,allsides_us_senate_r_1,simple_fewshot_mft,ok,,1189
allsides,allsides_us_senate_r_1,simple_fewshot,ok,,971
allsides,allsides_us_senate_r_1,simple,ok,,903
allsides,allsides_us_senate_r_1,vanilla,ok,,930
allsides,allsides_us_senate_r_2,cot_fewshot_mft,ok,,1087
allsides,allsides_us_senate_r_2,cot_fewshot,ok,,1075
allsides,allsides_us_senate_r_2,cot,ok,,970
allsides,allsides_us_senate_r_2,oracle,ok,,1122
allsides,allsides_us_senate_r_2,simple_fewshot_mft,ok,,1018
allsides,allsides_us_senate_r_2,simple_fewshot,ok,,1018
allsides,allsides_us_senate_r_2,simple,ok,,906
allsides,allsides_us_senate_r_2,vanilla,ok,,779
allsides,allsides_us_senate_r_3,cot_fewshot_mft,ok,,1201
allsides,allsides_us_senate_r_3,cot_fewshot,ok,,1257
allsides,allsides_us_senate_r_3,cot,ok,,956
allsides,allsides_us_senate_r_3,oracle,ok,,1035
allsides,allsides_us_senate_r_3,simple_fewshot_mft,ok,,1039
allsides,allsides_us_senate_r_3,simple_fewshot,ok,,1027
allsides,allsides_us_senate_r_3,simple,ok,,903
allsides,allsides_us_senate_r_3,vanilla,ok,,772
allsides,allsides_us_senate_r_4,cot_fewshot_mft,ok,,1215
allsides,allsides_us_senate_r_4,cot_fewshot,ok,,1200
allsides,allsides_us_senate_r_4,cot,ok,,1025
allsides,allsides_us_senate_r_4,oracle,ok,,1130
allsides,allsides_us_senate_r_4,simple_fewshot_mft,ok,,1059
allsides,allsides_us_senate_r_4,simple_fewshot,ok,,1179
allsides,allsides_us_senate_r_4,simple,ok,,862
allsides,allsides_us_senate_r_4,vanilla,ok,,931
allsides,allsides_us_senate_r_5,cot_fewshot_mft,ok,,1120
allsides,allsides_us_senate_r_5,cot_fewshot,ok,,938
allsides,allsides_us_senate_r_5,cot,ok,,851
allsides,allsides_us_senate_r_5,oracle,ok,,1099
allsides,allsides_us_senate_r_5,simple_fewshot_mft,ok,,1079
allsides,allsides_us_senate_r_5,simple_fewshot,ok,,1070
allsides,allsides_us_senate_r_5,simple,ok,,923
allsides,allsides_us_senate_r_5,vanilla,ok,,909
allsides,allsides_violence_in_america_c_1,cot_fewshot_mft,ok,,1280
allsides,allsides_violence_in_america_c_1,cot_fewshot,ok,,1085
allsides,allsides_violence_in_america_c_1,cot,ok,,991
allsides,allsides_violence_in_america_c_1,oracle,ok,,921
allsides,allsides_violence_in_america_c_1,simple_fewshot_mft,ok,,991
allsides,allsides_violence_in_america_c_1,simple_fewshot,ok,,1007
allsides,allsides_violence_in_america_c_1,simple,ok,,971
allsides,allsides_violence_in_america_c_1,vanilla,ok,,898
allsides,allsides_violence_in_america_c_2,cot_fewshot_mft,ok,,1106
allsides,allsides_violence_in_america_c_2,cot_fewshot,ok,,1103
allsides,allsides_violence_in_america_c_2,cot,ok,,1114
allsides,allsides_violence_in_america_c_2,oracle,ok,,979
allsides,allsides_violence_in_america_c_2,simple_fewshot_mft,ok,,1097
allsides,allsides_violence_in_america_c_2,simple_fewshot,ok,,861
allsides,allsides_violence_in_america_c_2,simple,ok,,1010
allsides,allsides_violence_in_america_c_2,vanilla,ok,,905
allsides,allsides_violence_in_america_c_3,cot_fewshot_mft,ok,,1196
allsides,allsides_violence_in_america_c_3,cot_fewshot,ok,,1073
allsides,allsides_violence_in_america_c_3,cot,ok,,1003
allsides,allsides_violence_in_america_c_3,oracle,ok,,1058
allsides,allsides_violence_in_america_c_3,simple_fewshot_mft,ok,,986
allsides,allsides_violence_in_america_c_3,simple_fewshot,ok,,964
allsides,allsides_violence_in_america_c_3,simple,ok,,1028
allsides,allsides_violence_in_america_c_3,vanilla,ok,,815
allsides,allsides_violence_in_america_c_4,cot_fewshot_mft,ok,,1032
allsides,allsides_violence_in_america_c_4,cot_fewshot,ok,,983
allsides,allsides_violence_in_america_c_4,cot,ok,,968
allsides,allsides_violence_in_america_c_4,oracle,ok,,1041
allsides,allsides_violence_in_america_c_4,simple_fewshot_mft,ok,,1027
allsides,allsides_violence_in_america_c_4,simple_fewshot,ok,,1018
allsides,allsides_violence_in_america_c_4,simple,ok,,905
allsides,allsides_violence_in_america_c_4,vanilla,ok,,771
allsides,allsides_violence_in_america_c_5,cot_fewshot_mft,ok,,1422
allsides,allsides_violence_in_america_c_5,cot_fewshot,ok,,1567
allsides,allsides_violence_in_america_c_5,cot,ok,,1283
allsides,allsides_violence_in_america_c_5,oracle,ok,,1062
allsides,allsides_violence_in_america_c_5,simple_fewshot_mft,ok,,1143
allsides,allsides_violence_in_america_c_5,simple_fewshot,ok,,926
allsides,allsides_violence_in_america_c_5,simple,ok,,1083
allsides,allsides_violence_in_america_c_5,vanilla,ok,,1035
allsides,allsides_violence_in_america_l_1,cot_fewshot_mft,ok,,1027
allsides,allsides_violence_in_america_l_1,cot_fewshot,ok,,978
allsides,allsides_violence_in_america_l_1,cot,ok,,982
allsides,allsides_violence_in_america_l_1,oracle,ok,,1015
allsides,allsides_violence_in_america_l_1,simple_fewshot_mft,ok,,925
allsides,allsides_violence_in_america_l_1,simple_fewshot,ok,,835
allsides,allsides_violence_in_america_l_1,simple,ok,,1095
allsides,allsides_violence_in_america_l_1,vanilla,ok,,739
allsides,allsides_violence_in_america_l_2,cot_fewshot_mft,ok,,1136
allsides,allsides_violence_in_america_l_2,cot_fewshot,ok,,1245
allsides,allsides_violence_in_america_l_2,cot,ok,,1068
allsides,allsides_violence_in_america_l_2,oracle,ok,,946
allsides,allsides_violence_in_america_l_2,simple_fewshot_mft,ok,,1069
allsides,allsides_violence_in_america_l_2,simple_fewshot,ok,,883
allsides,allsides_violence_in_america_l_2,simple,ok,,922
allsides,allsides_violence_in_america_l_2,vanilla,ok,,895
allsides,allsides_violence_in_america_l_3,cot_fewshot_mft,ok,,1186
allsides,allsides_violence_in_america_l_3,cot_fewshot,ok,,1049
allsides,allsides_violence_in_america_l_3,cot,ok,,1106
allsides,allsides_violence_in_america_l_3,oracle,ok,,1063
allsides,allsides_violence_in_america_l_3,simple_fewshot_mft,ok,,1051
allsides,allsides_violence_in_america_l_3,simple_fewshot,ok,,1115
allsides,allsides_violence_in_america_l_3,simple,ok,,1061
allsides,allsides_violence_in_america_l_3,vanilla,ok,,840
allsides,allsides_violence_in_america_l_4,cot_fewshot_mft,ok,,1158
allsides,allsides_violence_in_america_l_4,cot_fewshot,ok,,1043
allsides,allsides_violence_in_america_l_4,cot,ok,,1007
allsides,allsides_violence_in_america_l_4,oracle,ok,,1241
allsides,allsides_violence_in_america_l_4,simple_fewshot_mft,ok,,1130
allsides,allsides_violence_in_america_l_4,simple_fewshot,ok,,980
allsides,allsides_violence_in_america_l_4,simple,ok,,1002
allsides,allsides_violence_in_america_l_4,vanilla,ok,,964
allsides,allsides_violence_in_america_l_5,cot_fewshot_mft,ok,,1166
allsides,allsides_violence_in_america_l_5,cot_fewshot,ok,,1176
allsides,allsides_violence_in_america_l_5,cot,ok,,988
allsides,allsides_violence_in_america_l_5,oracle,ok,,1056
allsides,allsides_violence_in_america_l_5,simple_fewshot_mft,ok,,1131
allsides,allsides_violence_in_america_l_5,simple_fewshot,ok,,1000
allsides,allsides_violence_in_america_l_5,simple,ok,,991
allsides,allsides_violence_in_america_l_5,vanilla,ok,,900
allsides,allsides_violence_in_america_r_1,cot_fewshot_mft,ok,,1011
allsides,allsides_violence_in_america_r_1,cot_fewshot,ok,,1119
allsides,allsides_violence_in_america_r_1,cot,ok,,1070
allsides,allsides_violence_in_america_r_1,oracle,ok,,1068
allsides,allsides_violence_in_america_r_1,simple_fewshot_mft,ok,,957
allsides,allsides_violence_in_america_r_1,simple_fewshot,ok,,1024
allsides,allsides_violence_in_america_r_1,simple,ok,,912
allsides,allsides_violence_in_america_r_1,vanilla,ok,,941
allsides,allsides_violence_in_america_r_2,cot_fewshot_mft,ok,,1085
allsides,allsides_violence_in_america_r_2,cot_fewshot,ok,,973
allsides,allsides_violence_in_america_r_2,cot,ok,,1076
allsides,allsides_violence_in_america_r_2,oracle,ok,,913
allsides,allsides_violence_in_america_r_2,simple_fewshot_mft,ok,,904
allsides,allsides_violence_in_america_r_2,simple_fewshot,ok,,890
allsides,allsides_violence_in_america_r_2,simple,ok,,1016
allsides,allsides_violence_in_america_r_2,vanilla,ok,,1027
allsides,allsides_violence_in_america_r_3,cot_fewshot_mft,ok,,1126
allsides,allsides_violence_in_america_r_3,cot_fewshot,ok,,1050
allsides,allsides_violence_in_america_r_3,cot,ok,,979
allsides,allsides_violence_in_america_r_3,oracle,ok,,865
allsides,allsides_violence_in_america_r_3,simple_fewshot_mft,ok,,896
allsides,allsides_violence_in_america_r_3,simple_fewshot,ok,,871
allsides,allsides_violence_in_america_r_3,simple,ok,,862
allsides,allsides_violence_in_america_r_3,vanilla,ok,,820
allsides,allsides_violence_in_america_r_4,cot_fewshot_mft,ok,,1197
allsides,allsides_violence_in_america_r_4,cot_fewshot,ok,,936
allsides,allsides_violence_in_america_r_4,cot,ok,,1015
allsides,allsides_violence_in_america_r_4,oracle,ok,,975
allsides,allsides_violence_in_america_r_4,simple_fewshot_mft,ok,,961
allsides,allsides_violence_in_america_r_4,simple_fewshot,ok,,967
allsides,allsides_violence_in_america_r_4,simple,ok,,831
allsides,allsides_violence_in_america_r_4,vanilla,ok,,882
allsides,allsides_violence_in_america_r_5,cot_fewshot_mft,ok,,1308
allsides,allsides_violence_in_america_r_5,cot_fewshot,ok,,1187
allsides,allsides_violence_in_america_r_5,cot,ok,,1010
allsides,allsides_violence_in_america_r_5,oracle,ok,,1028
allsides,allsides_violence_in_america_r_5,simple_fewshot_mft,ok,,994
allsides,allsides_violence_in_america_r_5,simple_fewshot,ok,,958
allsides,allsides_violence_in_america_r_5,simple,ok,,961
allsides,allsides_violence_in_america_r_5,vanilla,ok,,976
allsides,allsides_white_house_c_1,cot_fewshot_mft,ok,,1120
allsides,allsides_white_house_c_1,cot_fewshot,ok,,1073
allsides,allsides_white_house_c_1,cot,ok,,1004
allsides,allsides_white_house_c_1,oracle,ok,,1128
allsides,allsides_white_house_c_1,simple_fewshot_mft,ok,,1004
allsides,allsides_white_house_c_1,simple_fewshot,ok,,968
allsides,allsides_white_house_c_1,simple,ok,,867
allsides,allsides_white_house_c_1,vanilla,ok,,896
allsides,allsides_white_house_c_2,cot_fewshot_mft,ok,,1247
allsides,allsides_white_house_c_2,cot_fewshot,ok,,1153
allsides,allsides_white_house_c_2,cot,ok,,1301
allsides,allsides_white_house_c_2,oracle,ok,,1189
allsides,allsides_white_house_c_2,simple_fewshot_mft,ok,,981
allsides,allsides_white_house_c_2,simple_fewshot,ok,,955
allsides,allsides_white_house_c_2,simple,ok,,957
allsides,allsides_white_house_c_2,vanilla,ok,,836
allsides,allsides_white_house_c_3,cot_fewshot_mft,ok,,1125
allsides,allsides_white_house_c_3,cot_fewshot,ok,,1138
allsides,allsides_white_house_c_3,cot,ok,,1060
allsides,allsides_white_house_c_3,oracle,ok,,1046
allsides,allsides_white_house_c_3,simple_fewshot_mft,ok,,1017
allsides,allsides_white_house_c_3,simple_fewshot,ok,,988
allsides,allsides_white_house_c_3,simple,ok,,954
allsides,allsides_white_house_c_3,vanilla,ok,,884
allsides,allsides_white_house_c_4,cot_fewshot_mft,ok,,1019
allsides,allsides_white_house_c_4,cot_fewshot,ok,,1078
allsides,allsides_white_house_c_4,cot,ok,,1039
allsides,allsides_white_house_c_4,oracle,ok,,930
allsides,allsides_white_house_c_4,simple_fewshot_mft,ok,,1002
allsides,allsides_white_house_c_4,simple_fewshot,ok,,902
allsides,allsides_white_house_c_4,simple,ok,,1135
allsides,allsides_white_house_c_4,vanilla,ok,,910
