dataset,article,strategy,classification,refusal_subtype,char_len
allsides,allsides_race_and_racism_l_1,oracle,ok,,1336
allsides,allsides_race_and_racism_l_1,simple_fewshot_mft,ok,,1158
allsides,allsides_race_and_racism_l_1,simple_fewshot,ok,,1164
allsides,allsides_race_and_racism_l_1,simple,ok,,1210
allsides,allsides_race_and_racism_l_1,vanilla,ok,,1133
allsides,allsides_race_and_racism_l_2,cot_fewshot_mft,ok,,1381
allsides,allsides_race_and_racism_l_2,cot_fewshot,ok,,1298
allsides,allsides_race_and_racism_l_2,cot,ok,,1470
allsides,allsides_race_and_racism_l_2,oracle,ok,,1411
allsides,allsides_race_and_racism_l_2,simple_fewshot_mft,ok,,1197
allsides,allsides_race_and_racism_l_2,simple_fewshot,ok,,1129
allsides,allsides_race_and_racism_l_2,simple,ok,,1005
allsides,allsides_race_and_racism_l_2,vanilla,ok,,903
allsides,allsides_race_and_racism_l_3,cot_fewshot_mft,ok,,1629
allsides,allsides_race_and_racism_l_3,cot_fewshot,ok,,1476
allsides,allsides_race_and_racism_l_3,cot,ok,,1446
allsides,allsides_race_and_racism_l_3,oracle,ok,,1211
allsides,allsides_race_and_racism_l_3,simple_fewshot_mft,ok,,1067
allsides,allsides_race_and_racism_l_3,simple_fewshot,ok,,1256
allsides,allsides_race_and_racism_l_3,simple,ok,,1200
allsides,allsides_race_and_racism_l_3,vanilla,ok,,1019
allsides,allsides_race_and_racism_l_4,cot_fewshot_mft,ok,,1421
allsides,allsides_race_and_racism_l_4,cot_fewshot,ok,,1112
allsides,allsides_race_and_racism_l_4,cot,ok,,1387
allsides,allsides_race_and_racism_l_4,oracle,ok,,1137
allsides,allsides_race_and_racism_l_4,simple_fewshot_mft,ok,,1314
allsides,allsides_race_and_racism_l_4,simple_fewshot,ok,,1193
allsides,allsides_race_and_racism_l_4,simple,ok,,1087
allsides,allsides_race_and_racism_l_4,vanilla,ok,,1130
allsides,allsides_race_and_racism_l_5,cot_fewshot_mft,refusal,moderation,67
allsides,allsides_race_and_racism_l_5,cot_fewshot,refusal,moderation,67
allsides,allsides_race_and_racism_l_5,cot,ok,,1268
allsides,allsides_race_and_racism_l_5,oracle,ok,,1209
allsides,allsides_race_and_racism_l_5,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_race_and_racism_l_5,simple_fewshot,refusal,moderation,67
allsides,allsides_race_and_racism_l_5,simple,ok,,1257
allsides,allsides_race_and_racism_l_5,vanilla,ok,,1028
allsides,allsides_race_and_racism_r_1,cot_fewshot_mft,ok,,1588
allsides,allsides_race_and_racism_r_1,cot_fewshot,ok,,1185
allsides,allsides_race_and_racism_r_1,cot,ok,,1230
allsides,allsides_race_and_racism_r_1,oracle,ok,,1135
allsides,allsides_race_and_racism_r_1,simple_fewshot_mft,ok,,1134
allsides,allsides_race_and_racism_r_1,simple_fewshot,ok,,1083
allsides,allsides_race_and_racism_r_1,simple,ok,,1202
allsides,allsides_race_and_racism_r_1,vanilla,ok,,894
allsides,allsides_race_and_racism_r_2,cot_fewshot_mft,refusal,moderation,67
allsides,allsides_race_and_racism_r_2,cot_fewshot,refusal,moderation,67
allsides,allsides_race_and_racism_r_2,cot,ok,,1243
allsides,allsides_race_and_racism_r_2,oracle,ok,,1339
allsides,allsides_race_and_racism_r_2,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_race_and_racism_r_2,simple_fewshot,refusal,moderation,67
allsides,allsides_race_and_racism_r_2,simple,ok,,1155
allsides,allsides_race_and_racism_r_2,vanilla,ok,,884
allsides,allsides_race_and_racism_r_3,cot_fewshot_mft,ok,,2559
allsides,allsides_race_and_racism_r_3,cot_fewshot,ok,,1593
allsides,allsides_race_and_racism_r_3,cot,ok,,1429
allsides,allsides_race_and_racism_r_3,oracle,ok,,1460
allsides,allsides_race_and_racism_r_3,simple_fewshot_mft,ok,,999
allsides,allsides_race_and_racism_r_3,simple_fewshot,ok,,1033
allsides,allsides_race_and_racism_r_3,simple,ok,,887
allsides,allsides_race_and_racism_r_3,vanilla,ok,,1136
allsides,allsides_race_and_racism_r_4,cot_fewshot_mft,ok,,1290
allsides,allsides_race_and_racism_r_4,cot_fewshot,ok,,1182
allsides,allsides_race_and_racism_r_4,cot,ok,,1249
allsides,allsides_race_and_racism_r_4,oracle,ok,,1207
allsides,allsides_race_and_racism_r_4,simple_fewshot_mft,ok,,1152
allsides,allsides_race_and_racism_r_4,simple_fewshot,ok,,1102
allsides,allsides_race_and_racism_r_4,simple,ok,,1083
allsides,allsides_race_and_racism_r_4,vanilla,ok,,1034
allsides,allsides_race_and_racism_r_5,cot_fewshot_mft,ok,,1425
allsides,allsides_race_and_racism_r_5,cot_fewshot,ok,,1288
allsides,allsides_race_and_racism_r_5,cot,ok,,1496
allsides,allsides_race_and_racism_r_5,oracle,ok,,1161
allsides,allsides_race_and_racism_r_5,simple_fewshot_mft,ok,,1331
allsides,allsides_race_and_racism_r_5,simple_fewshot,ok,,1307
allsides,allsides_race_and_racism_r_5,simple,ok,,1248
allsides,allsides_race_and_racism_r_5,vanilla,ok,,1051
allsides,allsides_us_house_c_1,cot_fewshot_mft,ok,,1280
allsides,allsides_us_house_c_1,cot_fewshot,ok,,951
allsides,allsides_us_house_c_1,cot,ok,,1317
allsides,allsides_us_house_c_1,oracle,ok,,944
allsides,allsides_us_house_c_1,simple_fewshot_mft,ok,,1168
allsides,allsides_us_house_c_1,simple_fewshot,ok,,1188
allsides,allsides_us_house_c_1,simple,ok,,1096
allsides,allsides_us_house_c_1,vanilla,ok,,1156
allsides,allsides_us_house_c_2,cot_fewshot_mft,ok,,1105
allsides,allsides_us_house_c_2,cot_fewshot,ok,,1392
allsides,allsides_us_house_c_2,cot,ok,,1070
allsides,allsides_us_house_c_2,oracle,ok,,1329
allsides,allsides_us_house_c_2,simple_fewshot_mft,ok,,1217
allsides,allsides_us_house_c_2,simple_fewshot,ok,,1279
allsides,allsides_us_house_c_2,simple,ok,,1252
allsides,allsides_us_house_c_2,vanilla,ok,,1282
allsides,allsides_us_house_c_3,cot_fewshot_mft,ok,,1451
allsides,allsides_us_house_c_3,cot_fewshot,ok,,1056
allsides,allsides_us_house_c_3,cot,ok,,1191
allsides,allsides_us_house_c_3,oracle,ok,,958
allsides,allsides_us_house_c_3,simple_fewshot_mft,ok,,1141
allsides,allsides_us_house_c_3,simple_fewshot,ok,,1207
allsides,allsides_us_house_c_3,simple,ok,,1139
allsides,allsides_us_house_c_3,vanilla,ok,,1035
allsides,allsides_us_house_c_4,cot_fewshot_mft,ok,,1407
allsides,allsides_us_house_c_4,cot_fewshot,no_summary,,313
allsides,allsides_us_house_c_4,cot,ok,,1171
allsides,allsides_us_house_c_4,oracle,ok,,1197
allsides,allsides_us_house_c_4,simple_fewshot_mft,ok,,1250
allsides,allsides_us_house_c_4,simple_fewshot,ok,,1175
allsides,allsides_us_house_c_4,simple,ok,,1246
allsides,allsides_us_house_c_4,vanilla,ok,,999
allsides,allsides_us_house_c_5,cot_fewshot_mft,ok,,1628
allsides,allsides_us_house_c_5,cot_fewshot,ok,,1211
allsides,allsides_us_house_c_5,cot,ok,,892
allsides,allsides_us_house_c_5,oracle,ok,,1048
allsides,allsides_us_house_c_5,simple_fewshot_mft,ok,,1286
allsides,allsides_us_house_c_5,simple_fewshot,ok,,1058
allsides,allsides_us_house_c_5,simple,ok,,1092
allsides,allsides_us_house_c_5,vanilla,ok,,1100
allsides,allsides_us_house_l_1,cot_fewshot_mft,ok,,1066
allsides,allsides_us_house_l_1,cot_fewshot,ok,,1192
allsides,allsides_us_house_l_1,cot,ok,,1245
allsides,allsides_us_house_l_1,oracle,ok,,1326
allsides,allsides_us_house_l_1,simple_fewshot_mft,ok,,1377
allsides,allsides_us_house_l_1,simple_fewshot,ok,,1229
allsides,allsides_us_house_l_1,simple,ok,,1178
allsides,allsides_us_house_l_1,vanilla,ok,,1237
allsides,allsides_us_house_l_2,cot_fewshot_mft,ok,,1377
allsides,allsides_us_house_l_2,cot_fewshot,ok,,1661
allsides,allsides_us_house_l_2,cot,ok,,1110
allsides,allsides_us_house_l_2,oracle,ok,,1273
allsides,allsides_us_house_l_2,simple_fewshot_mft,ok,,1214
allsides,allsides_us_house_l_2,simple_fewshot,ok,,1302
allsides,allsides_us_house_l_2,simple,ok,,1222
allsides,allsides_us_house_l_2,vanilla,ok,,1097
allsides,allsides_us_house_l_3,cot_fewshot_mft,ok,,1612
allsides,allsides_us_house_l_3,cot_fewshot,ok,,1677
allsides,allsides_us_house_l_3,cot,ok,,1552
allsides,allsides_us_house_l_3,oracle,ok,,1512
allsides,allsides_us_house_l_3,simple_fewshot_mft,ok,,1238
allsides,allsides_us_house_l_3,simple_fewshot,ok,,1321
allsides,allsides_us_house_l_3,simple,ok,,1147
allsides,allsides_us_house_l_3,vanilla,ok,,1189
allsides,allsides_us_house_l_4,cot_fewshot_mft,ok,,1444
allsides,allsides_us_house_l_4,cot_fewshot,ok,,1224
allsides,allsides_us_house_l_4,cot,ok,,1215
allsides,allsides_us_house_l_4,oracle,ok,,1095
allsides,allsides_us_house_l_4,simple_fewshot_mft,ok,,1293
allsides,allsides_us_house_l_4,simple_fewshot,ok,,1201
allsides,allsides_us_house_l_4,simple,ok,,1259
allsides,allsides_us_house_l_4,vanilla,ok,,1204
allsides,allsides_us_house_l_5,cot_fewshot_mft,ok,,1428
allsides,allsides_us_house_l_5,cot_fewshot,ok,,1255
allsides,allsides_us_house_l_5,cot,ok,,1546
allsides,allsides_us_house_l_5,oracle,ok,,1394
allsides,allsides_us_house_l_5,simple_fewshot_mft,ok,,1346
allsides,allsides_us_house_l_5,simple_fewshot,ok,,1318
allsides,allsides_us_house_l_5,simple,ok,,1120
allsides,allsides_us_house_l_5,vanilla,ok,,1131
allsides,allsides_us_house_r_1,cot_fewshot_mft,ok,,1357
allsides,allsides_us_house_r_1,cot_fewshot,ok,,1094
allsides,allsides_us_house_r_1,cot,ok,,1328
allsides,allsides_us_house_r_1,oracle,ok,,1094
allsides,allsides_us_house_r_1,simple_fewshot_mft,ok,,1193
allsides,allsides_us_house_r_1,simple_fewshot,ok,,1108
allsides,allsides_us_house_r_1,simple,ok,,972
allsides,allsides_us_house_r_1,vanilla,ok,,1305
allsides,allsides_us_house_r_2,cot_fewshot_mft,ok,,1316
allsides,allsides_us_house_r_2,cot_fewshot,ok,,1246
allsides,allsides_us_house_r_2,cot,ok,,968
allsides,allsides_us_house_r_2,oracle,ok,,1100
allsides,allsides_us_house_r_2,simple_fewshot_mft,ok,,1202
allsides,allsides_us_house_r_2,simple_fewshot,ok,,1177
allsides,allsides_us_house_r_2,simple,ok,,1166
allsides,allsides_us_house_r_2,vanilla,ok,,1148
allsides,allsides_us_house_r_3,cot_fewshot_mft,ok,,1380
allsides,allsides_us_house_r_3,cot_fewshot,ok,,1182
allsides,allsides_us_house_r_3,cot,ok,,881
allsides,allsides_us_house_r_3,oracle,ok,,1070
allsides,allsides_us_house_r_3,simple_fewshot_mft,ok,,1173
allsides,allsides_us_house_r_3,simple_fewshot,ok,,1048
allsides,allsides_us_house_r_3,simple,ok,,1219
allsides,allsides_us_house_r_3,vanilla,ok,,1252
allsides,allsides_us_house_r_4,cot_fewshot_mft,ok,,1392
allsides,allsides_us_house_r_4,cot_fewshot,ok,,1290
allsides,allsides_us_house_r_4,cot,ok,,1355
allsides,allsides_us_house_r_4,oracle,ok,,1150
allsides,allsides_us_house_r_4,simple_fewshot_mft,ok,,1205
allsides,allsides_us_house_r_4,simple_fewshot,ok,,1153
allsides,allsides_us_house_r_4,simple,ok,,1193
allsides,allsides_us_house_r_4,vanilla,ok,,1231
allsides,allsides_us_house_r_5,cot_fewshot_mft,ok,,1404
allsides,allsides_us_house_r_5,cot_fewshot,ok,,1284
allsides,allsides_us_house_r_5,cot,ok,,1235
allsides,allsides_us_house_r_5,oracle,ok,,1264
allsides,allsides_us_house_r_5,simple_fewshot_mft,ok,,1289
allsides,allsides_us_house_r_5,simple_fewshot,ok,,1000
allsides,allsides_us_house_r_5,simple,ok,,1265
allsides,allsides_us_house_r_5,vanilla,ok,,1129
allsides,allsides_us_senate_c_1,cot_fewshot_mft,ok,,1485
allsides,allsides_us_senate_c_1,cot_fewshot,ok,,1119
allsides,allsides_us_senate_c_1,cot,ok,,1032
allsides,allsides_us_senate_c_1,oracle,ok,,1072
allsides,allsides_us_senate_c_1,simple_fewshot_mft,ok,,1098
allsides,allsides_us_senate_c_1,simple_fewshot,ok,,1060
allsides,allsides_us_senate_c_1,simple,ok,,1003
allsides,allsides_us_senate_c_1,vanilla,ok,,925
allsides,allsides_us_senate_c_2,cot_fewshot_mft,ok,,1334
allsides,allsides_us_senate_c_2,cot_fewshot,ok,,1178
allsides,allsides_us_senate_c_2,cot,ok,,1310
allsides,allsides_us_senate_c_2,oracle,ok,,1206
allsides,allsides_us_senate_c_2,simple_fewshot_mft,ok,,1158
allsides,allsides_us_senate_c_2,simple_fewshot,ok,,1166
allsides,allsides_us_senate_c_2,simple,ok,,1200
allsides,allsides_us_senate_c_2,vanilla,ok,,1156
allsides,allsides_us_senate_c_3,cot_fewshot_mft,ok,,1426
allsides,allsides_us_senate_c_3,cot_fewshot,ok,,1352
allsides,allsides_us_senate_c_3,cot,ok,,1203
allsides,allsides_us_senate_c_3,oracle,ok,,1197
allsides,allsides_us_senate_c_3,simple_fewshot_mft,ok,,1441
allsides,allsides_us_senate_c_3,simple_fewshot,ok,,1254
allsides,allsides_us_senate_c_3,simple,ok,,1323
allsides,allsides_us_senate_c_3,vanilla,ok,,1306
allsides,allsides_us_senate_c_4,cot_fewshot_mft,ok,,1428
allsides,allsides_us_senate_c_4,cot_fewshot,ok,,1276
allsides,allsides_us_senate_c_4,cot,ok,,1231
allsides,allsides_us_senate_c_4,oracle,ok,,1238
allsides,allsides_us_senate_c_4,simple_fewshot_mft,ok,,1164
allsides,allsides_us_senate_c_4,simple_fewshot,ok,,1104
allsides,allsides_us_senate_c_4,simple,ok,,1124
allsides,allsides_us_senate_c_4,vanilla,ok,,1129
allsides,allsides_us_senate_c_5,cot_fewshot_mft,ok,,1527
allsides,allsides_us_senate_c_5,cot_fewshot,ok,,1184
allsides,allsides_us_senate_c_5,cot,ok,,1051
allsides,allsides_us_senate_c_5,oracle,ok,,1096
allsides,allsides_us_senate_c_5,simple_fewshot_mft,ok,,1250
allsides,allsides_us_senate_c_5,simple_fewshot,ok,,1278
allsides,allsides_us_senate_c_5,simple,ok,,1150
allsides,allsides_us_senate_c_5,vanilla,ok,,1050
allsides,allsides_us_senate_l_1,cot_fewshot_mft,ok,,1222
allsides,allsides_us_senate_l_1,cot_fewshot,ok,,1319
allsides,allsides_us_senate_l_1,cot,ok,,1167
allsides,allsides_us_senate_l_1,oracle,ok,,1343
allsides,allsides_us_senate_l_1,simple_fewshot_mft,ok,,1132
allsides,allsides_us_senate_l_1,simple_fewshot,ok,,1093
allsides,allsides_us_senate_l_1,simple,ok,,1127
allsides,allsides_us_senate_l_1,vanilla,ok,,1053
allsides,allsides_us_senate_l_2,cot_fewshot_mft,ok,,1277
allsides,allsides_us_senate_l_2,cot_fewshot,ok,,1024
allsides,allsides_us_senate_l_2,cot,ok,,1128
allsides,allsides_us_senate_l_2,oracle,ok,,1005
allsides,allsides_us_senate_l_2,simple_fewshot_mft,ok,,1131
allsides,allsides_us_senate_l_2,simple_fewshot,ok,,1144
allsides,allsides_us_senate_l_2,simple,ok,,1247
allsides,allsides_us_senate_l_2,vanilla,ok,,966
allsides,allsides_us_senate_l_3,cot_fewshot_mft,ok,,1645
allsides,allsides_us_senate_l_3,cot_fewshot,ok,,2089
allsides,allsides_us_senate_l_3,cot,ok,,1343
allsides,allsides_us_senate_l_3,oracle,ok,,1155
allsides,allsides_us_senate_l_3,simple_fewshot_mft,ok,,1100
allsides,allsides_us_senate_l_3,simple_fewshot,ok,,1213
allsides,allsides_us_senate_l_3,simple,ok,,949
allsides,allsides_us_senate_l_3,vanilla,ok,,1024
allsides,allsides_us_senate_l_4,cot_fewshot_mft,refusal,moderation,67
allsides,allsides_us_senate_l_4,cot_fewshot,refusal,moderation,67
allsides,allsides_us_senate_l_4,cot,ok,,1120
allsides,allsides_us_senate_l_4,oracle,ok,,1074
allsides,allsides_us_senate_l_4,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_us_senate_l_4,simple_fewshot,refusal,moderation,67
allsides,allsides_us_senate_l_4,simple,ok,,1178
allsides,allsides_us_senate_l_4,vanilla,ok,,949
allsides,allsides_us_senate_l_5,cot_fewshot_mft,ok,,1479
allsides,allsides_us_senate_l_5,cot_fewshot,ok,,1155
allsides,allsides_us_senate_l_5,cot,ok,,1169
allsides,allsides_us_senate_l_5,oracle,ok,,959
allsides,allsides_us_senate_l_5,simple_fewshot_mft,ok,,1081
allsides,allsides_us_senate_l_5,simple_fewshot,ok,,1277
allsides,allsides_us_senate_l_5,simple,ok,,1187
allsides,allsides_us_senate_l_5,vanilla,ok,,1082
allsides,allsides_us_senate_r_1,cot_fewshot_mft,ok,,1258
allsides,allsides_us_senate_r_1,cot_fewshot,ok,,1533
allsides,allsides_us_senate_r_1,cot,ok,,1528
allsides,allsides_us_senate_r_1,oracle,ok,,1297
allsides,allsides_us_senate_r_1,simple_fewshot_mft,ok,,1275
allsides,allsides_us_senate_r_1,simple_fewshot,ok,,1304
allsides,allsides_us_senate_r_1,simple,ok,,1112
allsides,allsides_us_senate_r_1,vanilla,ok,,1084
allsides,allsides_us_senate_r_2,cot_fewshot_mft,ok,,1333
allsides,allsides_us_senate_r_2,cot_fewshot,ok,,1425
allsides,allsides_us_senate_r_2,cot,ok,,1345
allsides,allsides_us_senate_r_2,oracle,ok,,1075
allsides,allsides_us_senate_r_2,simple_fewshot_mft,ok,,1268
allsides,allsides_us_senate_r_2,simple_fewshot,ok,,1072
allsides,allsides_us_senate_r_2,simple,ok,,1180
allsides,allsides_us_senate_r_2,vanilla,ok,,990
allsides,allsides_us_senate_r_3,cot_fewshot_mft,ok,,1283
allsides,allsides_us_senate_r_3,cot_fewshot,ok,,1199
allsides,allsides_us_senate_r_3,cot,ok,,1245
allsides,allsides_us_senate_r_3,oracle,ok,,1059
allsides,allsides_us_senate_r_3,simple_fewshot_mft,ok,,1227
allsides,allsides_us_senate_r_3,simple_fewshot,ok,,1181
allsides,allsides_us_senate_r_3,simple,ok,,1080
allsides,allsides_us_senate_r_3,vanilla,ok,,1142
allsides,allsides_us_senate_r_4,cot_fewshot_mft,ok,,1213
allsides,allsides_us_senate_r_4,cot_fewshot,ok,,1137
allsides,allsides_us_senate_r_4,cot,ok,,1228
allsides,allsides_us_senate_r_4,oracle,ok,,1017
allsides,allsides_us_senate_r_4,simple_fewshot_mft,ok,,1250
allsides,allsides_us_senate_r_4,simple_fewshot,ok,,1081
allsides,allsides_us_senate_r_4,simple,ok,,1376
allsides,allsides_us_senate_r_4,vanilla,ok,,1003
allsides,allsides_us_senate_r_5,cot_fewshot_mft,no_summary,,27128
allsides,allsides_us_senate_r_5,cot_fewshot,ok,,1282
allsides,allsides_us_senate_r_5,cot,ok,,1170
allsides,allsides_us_senate_r_5,oracle,ok,,1216
allsides,allsides_us_senate_r_5,simple_fewshot_mft,ok,,1255
allsides,allsides_us_senate_r_5,simple_fewshot,ok,,1122
allsides,allsides_us_senate_r_5,simple,ok,,1194
allsides,allsides_us_senate_r_5,vanilla,ok,,1009
allsides,allsides_violence_in_america_c_1,cot_fewshot_mft,ok,,1480
allsides,allsides_violence_in_america_c_1,cot_fewshot,refusal,moderation,67
allsides,allsides_violence_in_america_c_1,cot,ok,,1432
allsides,allsides_violence_in_america_c_1,oracle,ok,,1089
allsides,allsides_violence_in_america_c_1,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_violence_in_america_c_1,simple_fewshot,ok,,1191
allsides,allsides_violence_in_america_c_1,simple,ok,,1424
allsides,allsides_violence_in_america_c_1,vanilla,ok,,1202
allsides,allsides_violence_in_america_c_2,cot_fewshot_mft,ok,,1616
allsides,allsides_violence_in_america_c_2,cot_fewshot,ok,,1463
allsides,allsides_violence_in_america_c_2,cot,ok,,1282
allsides,allsides_violence_in_america_c_2,oracle,ok,,1053
allsides,allsides_violence_in_america_c_2,simple_fewshot_mft,ok,,1169
allsides,allsides_violence_in_america_c_2,simple_fewshot,ok,,1129
allsides,allsides_violence_in_america_c_2,simple,ok,,1145
allsides,allsides_violence_in_america_c_2,vanilla,ok,,1066
allsides,allsides_violence_in_america_c_3,cot_fewshot_mft,ok,,1323
allsides,allsides_violence_in_america_c_3,cot_fewshot,ok,,1199
allsides,allsides_violence_in_america_c_3,cot,ok,,17415
allsides,allsides_violence_in_america_c_3,oracle,ok,,1242
allsides,allsides_violence_in_america_c_3,simple_fewshot_mft,ok,,1237
allsides,allsides_violence_in_america_c_3,simple_fewshot,ok,,1046
allsides,allsides_violence_in_america_c_3,simple,ok,,1157
allsides,allsides_violence_in_america_c_3,vanilla,ok,,1025
allsides,allsides_violence_in_america_c_4,cot_fewshot_mft,refusal,moderation,67
allsides,allsides_violence_in_america_c_4,cot_fewshot,refusal,moderation,67
allsides,allsides_violence_in_america_c_4,cot,ok,,1265
allsides,allsides_violence_in_america_c_4,oracle,ok,,1129
allsides,allsides_violence_in_america_c_4,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_violence_in_america_c_4,simple_fewshot,refusal,moderation,67
allsides,allsides_violence_in_america_c_4,simple,ok,,996
allsides,allsides_violence_in_america_c_4,vanilla,ok,,1143
allsides,allsides_violence_in_america_c_5,cot_fewshot_mft,ok,,1898
allsides,allsides_violence_in_america_c_5,cot_fewshot,ok,,1740
allsides,allsides_violence_in_america_c_5,cot,ok,,1542
allsides,allsides_violence_in_america_c_5,oracle,ok,,1277
allsides,allsides_violence_in_america_c_5,simple_fewshot_mft,ok,,1302
allsides,allsides_violence_in_america_c_5,simple_fewshot,ok,,1228
allsides,allsides_violence_in_america_c_5,simple,ok,,1202
allsides,allsides_violence_in_america_c_5,vanilla,ok,,1086
allsides,allsides_violence_in_america_l_1,cot_fewshot_mft,ok,,1212
allsides,allsides_violence_in_america_l_1,cot_fewshot,ok,,1143
allsides,allsides_violence_in_america_l_1,cot,ok,,955
allsides,allsides_violence_in_america_l_1,oracle,ok,,951
allsides,allsides_violence_in_america_l_1,simple_fewshot_mft,ok,,1194
allsides,allsides_violence_in_america_l_1,simple_fewshot,ok,,1138
allsides,allsides_violence_in_america_l_1,simple,ok,,1129
allsides,allsides_violence_in_america_l_1,vanilla,ok,,953
allsides,allsides_violence_in_america_l_2,cot_fewshot_mft,ok,,1330
allsides,allsides_violence_in_america_l_2,cot_fewshot,ok,,1201
allsides,allsides_violence_in_america_l_2,cot,ok,,1368
allsides,allsides_violence_in_america_l_2,oracle,ok,,1290
allsides,allsides_violence_in_america_l_2,simple_fewshot_mft,ok,,1178
allsides,allsides_violence_in_america_l_2,simple_fewshot,ok,,1185
allsides,allsides_violence_in_america_l_2,simple,ok,,1325
allsides,allsides_violence_in_america_l_2,vanilla,ok,,1056
allsides,allsides_violence_in_america_l_3,cot_fewshot_mft,ok,,1313
allsides,allsides_violence_in_america_l_3,cot_fewshot,ok,,1063
allsides,allsides_violence_in_america_l_3,cot,ok,,934
allsides,allsides_violence_in_america_l_3,oracle,ok,,1186
allsides,allsides_violence_in_america_l_3,simple_fewshot_mft,ok,,1184
allsides,allsides_violence_in_america_l_3,simple_fewshot,ok,,1203
allsides,allsides_violence_in_america_l_3,simple,ok,,1266
allsides,allsides_violence_in_america_l_3,vanilla,ok,,1066
allsides,allsides_violence_in_america_l_4,cot_fewshot_mft,ok,,1652
allsides,allsides_violence_in_america_l_4,cot_fewshot,ok,,1285
allsides,allsides_violence_in_america_l_4,cot,ok,,1488
allsides,allsides_violence_in_america_l_4,oracle,ok,,1184
allsides,allsides_violence_in_america_l_4,simple_fewshot_mft,ok,,1116
allsides,allsides_violence_in_america_l_4,simple_fewshot,ok,,1148
allsides,allsides_violence_in_america_l_4,simple,ok,,1159
allsides,allsides_violence_in_america_l_4,vanilla,ok,,1157
allsides,allsides_violence_in_america_l_5,cot_fewshot_mft,ok,,1838
allsides,allsides_violence_in_america_l_5,cot_fewshot,ok,,1067
allsides,allsides_violence_in_america_l_5,cot,ok,,1272
allsides,allsides_violence_in_america_l_5,oracle,ok,,1139
allsides,allsides_violence_in_america_l_5,simple_fewshot_mft,ok,,1141
allsides,allsides_violence_in_america_l_5,simple_fewshot,ok,,1149
allsides,allsides_violence_in_america_l_5,simple,ok,,1197
allsides,allsides_violence_in_america_l_5,vanilla,ok,,1102
allsides,allsides_violence_in_america_r_1,cot_fewshot_mft,refusal,moderation,67
allsides,allsides_violence_in_america_r_1,cot_fewshot,refusal,moderation,67
allsides,allsides_violence_in_america_r_1,cot,ok,,1215
allsides,allsides_violence_in_america_r_1,oracle,ok,,1220
allsides,allsides_violence_in_america_r_1,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_violence_in_america_r_1,simple_fewshot,ok,,1266
allsides,allsides_violence_in_america_r_1,simple,ok,,1145
allsides,allsides_violence_in_america_r_1,vanilla,ok,,1077
allsides,allsides_violence_in_america_r_2,cot_fewshot_mft,ok,,1760
allsides,allsides_violence_in_america_r_2,cot_fewshot,ok,,1398
allsides,allsides_violence_in_america_r_2,cot,ok,,1467
allsides,allsides_violence_in_america_r_2,oracle,ok,,1242
allsides,allsides_violence_in_america_r_2,simple_fewshot_mft,ok,,1323
allsides,allsides_violence_in_america_r_2,simple_fewshot,ok,,1127
allsides,allsides_violence_in_america_r_2,simple,ok,,1146
allsides,allsides_violence_in_america_r_2,vanilla,ok,,1008
allsides,allsides_violence_in_america_r_3,cot_fewshot_mft,ok,,1012
allsides,allsides_violence_in_america_r_3,cot_fewshot,ok,,1045
allsides,allsides_violence_in_america_r_3,cot,ok,,1240
allsides,allsides_violence_in_america_r_3,oracle,ok,,983
allsides,allsides_violence_in_america_r_3,simple_fewshot_mft,ok,,1178
allsides,allsides_violence_in_america_r_3,simple_fewshot,ok,,972
allsides,allsides_violence_in_america_r_3,simple,ok,,999
allsides,allsides_violence_in_america_r_3,vanilla,ok,,1085
allsides,allsides_violence_in_america_r_4,cot_fewshot_mft,ok,,1299
allsides,allsides_violence_in_america_r_4,cot_fewshot,ok,,1455
allsides,allsides_violence_in_america_r_4,cot,ok,,1312
allsides,allsides_violence_in_america_r_4,oracle,ok,,1171
allsides,allsides_violence_in_america_r_4,simple_fewshot_mft,ok,,1166
allsides,allsides_violence_in_america_r_4,simple_fewshot,ok,,1239
allsides,allsides_violence_in_america_r_4,simple,ok,,1139
allsides,allsides_violence_in_america_r_4,vanilla,ok,,1151
allsides,allsides_violence_in_america_r_5,cot_fewshot_mft,ok,,1421
allsides,allsides_violence_in_america_r_5,cot_fewshot,ok,,1328
allsides,allsides_violence_in_america_r_5,cot,ok,,1165
allsides,allsides_violence_in_america_r_5,oracle,ok,,1211
allsides,allsides_violence_in_america_r_5,simple_fewshot_mft,ok,,1080
allsides,allsides_violence_in_america_r_5,simple_fewshot,ok,,1100
allsides,allsides_violence_in_america_r_5,simple,ok,,1307
allsides,allsides_violence_in_america_r_5,vanilla,ok,,1129
allsides,allsides_white_house_c_1,cot_fewshot_mft,ok,,1719
allsides,allsides_white_house_c_1,cot_fewshot,ok,,1379
allsides,allsides_white_house_c_1,cot,ok,,1391
allsides,allsides_white_house_c_1,oracle,ok,,1464
allsides,allsides_white_house_c_1,simple_fewshot_mft,ok,,988
allsides,allsides_white_house_c_1,simple_fewshot,ok,,1094
allsides,allsides_white_house_c_1,simple,ok,,1370
allsides,allsides_white_house_c_1,vanilla,ok,,1051
allsides,allsides_white_house_c_2,cot_fewshot_mft,ok,,1466
